,tick_based
10446,1585.425279
10447,1586.647065
10448,1585.445423
10449,1584.521009
10450,1584.32098
10451,1585.143098
10452,1585.361164
10453,1585.244559
10454,1586.699129
10455,1587.080799
10456,1587.616165
10457,1588.034286
10458,1588.690127
10459,1588.52423
10460,1587.727409
10461,1588.996497
10462,1589.961959
10463,1589.615425
10464,1589.524756
10465,1588.913026
10466,1589.417758
10467,1590.445785
10468,1591.425378
10469,1590.433737
10470,1591.074354
10471,1591.370411
10472,1590.717566
10473,1591.55914
10474,1592.319148
10475,1594.266859
10476,1594.089792
10477,1595.147528
10478,1595.666993
10479,1596.313262
10480,1595.964448
10481,1597.648398
10482,1596.628319
10483,1595.843473
10484,1594.771083
10485,1594.530298
10486,1594.386007
10487,1595.953009
10488,1595.981753
10489,1595.897986
10490,1596.504283
10491,1596.699689
10492,1597.666864
10493,1597.625336
10494,1597.900199
10495,1597.947394
10496,1598.491557
10497,1597.57829
10498,1598.288812
10499,1601.44263
10500,1603.62996
10501,1603.167156
10502,1603.028264
10503,1604.741329
10504,1605.086283
10505,1604.721808
10506,1605.844244
10507,1604.73221
10508,1603.911356
10509,1603.213371
10510,1604.436526
10511,1603.811338
10512,1602.727499
10513,1601.83543
10514,1600.786746
10515,1600.241869
10516,1600.611218
10517,1599.587906
10518,1600.405664
10519,1601.850527
10520,1603.488841
10521,1603.862677
10522,1605.329209
10523,1605.03791
10524,1604.658117
10525,1605.419162
10526,1605.882988
10527,1604.946084
10528,1604.28962
10529,1604.995679
10530,1605.432552
10531,1605.183755
10532,1604.897608
10533,1605.189217
10534,1605.827289
10535,1605.07053
10536,1605.517092
10537,1606.268466
10538,1604.882171
10539,1605.326861
10540,1606.314567
10541,1605.692455
10542,1605.517009
10543,1604.724465
10544,1605.124373
10545,1603.552469
10546,1604.872047
10547,1604.129955
10548,1603.427192
10549,1602.739816
10550,1602.552467
10551,1602.617944
10552,1602.752349
10553,1601.658935
10554,1601.179641
10555,1601.681447
10556,1599.208232
10557,1598.873288
10558,1598.958428
10559,1597.230895
10560,1597.301303
10561,1597.478777
10562,1598.250551
10563,1599.355289
10564,1599.988226
10565,1600.794524
10566,1601.241462
10567,1601.428855
10568,1601.71008
10569,1602.231964
10570,1601.731963
10571,1601.718235
10572,1601.229254
10573,1601.115581
10574,1601.400512
10575,1601.807977
10576,1603.324941
10577,1602.884185
10578,1601.879999
10579,1600.411457
10580,1601.177091
10581,1600.158767
10582,1600.582681
10583,1601.536653
10584,1603.37158
10585,1603.562235
10586,1604.683953
10587,1605.169057
10588,1605.667795
10589,1605.015647
10590,1606.121811
10591,1606.195043
10592,1606.551876
10593,1607.593548
10594,1606.277893
10595,1606.064836
10596,1606.882757
10597,1606.661182
10598,1606.098454
10599,1606.055037
10600,1606.051115
10601,1606.209087
10602,1607.280462
10603,1608.504388
10604,1607.594013
10605,1606.737965
10606,1608.545093
10607,1609.930972
10608,1611.648591
10609,1611.585444
10610,1612.99748
10611,1612.981035
10612,1613.782881
10613,1613.2278
10614,1614.181209
10615,1614.529281
10616,1615.073683
10617,1615.002578
10618,1615.148653
10619,1616.365472
10620,1617.656492
10621,1617.36939
10622,1617.423294
10623,1618.858391
10624,1618.004689
10625,1619.27323
10626,1619.640664
10627,1620.367875
10628,1621.918171
10629,1621.791477
10630,1623.932524
10631,1623.706298
10632,1622.835324
10633,1622.761766
10634,1622.822617
10635,1623.976081
10636,1624.170329
10637,1623.990807
10638,1624.254887
10639,1624.889193
10640,1626.299962
10641,1625.39133
10642,1625.780374
10643,1627.109759
10644,1627.65075
10645,1627.906554
10646,1629.032525
10647,1630.660077
10648,1631.802164
10649,1633.570206
10650,1633.621904
10651,1633.950698
10652,1634.541523
10653,1634.926012
10654,1635.409645
10655,1636.532271
10656,1636.486646
10657,1636.991518
10658,1638.170586
10659,1637.969159
10660,1637.599683
10661,1639.312389
10662,1639.731612
10663,1638.445882
10664,1638.784327
10665,1638.881558
10666,1638.64728
10667,1640.307737
10668,1639.065239
10669,1638.067329
10670,1638.892485
10671,1640.489911
10672,1640.671675
10673,1638.588536
10674,1638.704362
10675,1639.182558
10676,1639.479296
10677,1640.947256
10678,1640.308105
10679,1640.277016
10680,1622.239845
10681,1628.676699
10682,1629.815452
10683,1629.401084
10684,1630.938194
10685,1631.827159
10686,1631.684025
10687,1632.476562
10688,1633.847901
10689,1634.976226
10690,1635.897831
10691,1637.385155
10692,1637.461703
10693,1639.093158
10694,1638.518306
10695,1638.646234
10696,1639.745545
10697,1639.256434
10698,1639.609462
10699,1638.957527
10700,1640.510183
10701,1639.81706
10702,1639.653743
10703,1639.279902
10704,1640.195041
10705,1639.906775
10706,1637.990626
10707,1638.515584
10708,1638.062873
10709,1638.113123
10710,1636.141169
10711,1636.571747
10712,1636.496173
10713,1636.014295
10714,1637.173609
10715,1636.930155
10716,1637.594974
10717,1637.784997
10718,1636.985442
10719,1636.937218
10720,1636.593512
10721,1637.345278
10722,1636.488741
10723,1636.9077
10724,1637.580828
10725,1637.683146
10726,1636.825524
10727,1636.461206
10728,1634.981629
10729,1635.765247
10730,1635.634127
10731,1634.569969
10732,1635.196453
10733,1633.47893
10734,1631.411348
10735,1631.505381
10736,1630.305714
10737,1629.224315
10738,1628.034241
10739,1625.796349
10740,1624.950453
10741,1623.14196
10742,1623.756018
10743,1623.596628
10744,1624.210446
10745,1625.378967
10746,1624.400446
10747,1623.915547
10748,1623.186401
10749,1623.584304
10750,1623.333476
10751,1624.170213
10752,1623.237949
10753,1623.915965
10754,1622.998514
10755,1623.700333
10756,1623.264779
10757,1623.550182
10758,1624.149223
10759,1622.324744
10760,1622.353816
10761,1624.7238
10762,1625.744245
10763,1625.882032
10764,1625.19979
10765,1626.354491
10766,1627.489337
10767,1626.680296
10768,1626.812346
10769,1626.352397
10770,1626.883536
10771,1627.949676
10772,1628.10622
10773,1628.376101
10774,1629.703506
10775,1630.104512
10776,1630.022338
10777,1631.093228
10778,1632.114959
10779,1632.829827
10780,1633.877658
10781,1633.979015
10782,1632.995797
10783,1633.127916
10784,1634.337387
10785,1633.704301
10786,1631.878133
10787,1631.454407
10788,1630.714527
10789,1630.360218
10790,1630.334256
10791,1630.60439
10792,1631.402024
10793,1631.658391
10794,1630.769215
10795,1630.203953
10796,1629.661504
10797,1628.761721
10798,1629.13279
10799,1630.461825
10800,1630.091079
10801,1628.817159
10802,1629.150962
10803,1628.876623
10804,1630.568993
10805,1630.925056
10806,1631.363104
10807,1631.984779
10808,1632.134216
10809,1632.71188
10810,1633.248482
10811,1633.002544
10812,1630.794268
10813,1629.524715
10814,1629.41271
10815,1630.312213
10816,1630.800716
10817,1631.802801
10818,1632.211967
10819,1631.527041
10820,1632.851664
10821,1633.565781
10822,1633.157717
10823,1633.928662
10824,1634.977828
10825,1634.724705
10826,1635.127288
10827,1634.809834
10828,1634.845183
10829,1633.908833
10830,1634.700696
10831,1634.673261
10832,1635.964699
10833,1635.951278
10834,1634.46156
10835,1634.96241
10836,1635.738046
10837,1633.751913
10838,1632.149186
10839,1633.217914
10840,1632.114865
10841,1633.462169
10842,1634.693159
10843,1634.70074
10844,1633.461163
10845,1634.295112
10846,1634.25138
10847,1634.760372
10848,1635.197051
10849,1636.542504
10850,1636.956778
10851,1636.965716
10852,1636.134243
10853,1636.020787
10854,1636.819062
10855,1636.991699
10856,1636.378636
10857,1637.130874
10858,1638.158757
10859,1639.463062
10860,1638.742563
10861,1640.81165
10862,1668.729854
10863,1668.951171
10864,1668.922576
10865,1669.456961
10866,1668.211775
10867,1668.202331
10868,1667.864814
10869,1668.339656
10870,1667.639231
10871,1667.576698
10872,1667.78403
10873,1668.489421
10874,1668.524138
10875,1667.749632
10876,1666.560907
10877,1666.995082
10878,1665.768103
10879,1665.391694
10880,1666.317209
10881,1666.733398
10882,1665.293854
10883,1666.408022
10884,1667.633566
10885,1667.633895
10886,1666.967051
10887,1668.248757
10888,1668.039608
10889,1666.604659
10890,1666.680253
10891,1667.531221
10892,1668.990673
10893,1668.757712
10894,1668.219969
10895,1668.887749
10896,1667.346066
10897,1667.658514
10898,1666.403805
10899,1664.705687
10900,1665.03672
10901,1664.592547
10902,1665.594709
10903,1664.855058
10904,1665.018555
10905,1665.435791
10906,1666.510105
10907,1665.453963
10908,1665.167905
10909,1666.312929
10910,1666.162257
10911,1666.105695
10912,1666.295123
10913,1666.070006
10914,1665.465046
10915,1665.42295
10916,1664.082376
10917,1664.031897
10918,1664.285549
10919,1664.143475
10920,1665.988684
10921,1665.810631
10922,1666.223136
10923,1662.780005
10924,1660.780329
10925,1659.225938
10926,1657.84458
10927,1656.897923
10928,1657.355395
10929,1657.038296
10930,1655.261201
10931,1654.29732
10932,1651.525432
10933,1649.722803
10934,1647.51459
10935,1644.785584
10936,1642.470641
10937,1641.083453
10938,1638.735451
10939,1637.157626
10940,1634.883118
10941,1633.587216
10942,1631.85449
10943,1631.829718
10944,1632.409613
10945,1632.115133
10946,1631.143095
10947,1630.876265
10948,1630.61123
10949,1632.416111
10950,1633.477233
10951,1633.996312
10952,1634.672731
10953,1636.086167
10954,1638.095424
10955,1638.356148
10956,1639.775807
10957,1640.304248
10958,1639.619842
10959,1639.897949
10960,1639.381988
10961,1638.962704
10962,1640.232631
10963,1639.850524
10964,1639.430779
10965,1639.376199
10966,1639.098646
10967,1638.99609
10968,1639.136051
10969,1637.627656
10970,1636.349006
10971,1633.259459
10972,1631.386224
10973,1629.748193
10974,1629.282589
10975,1627.68941
10976,1626.782419
10977,1626.570117
10978,1626.495455
10979,1624.382536
10980,1622.291342
10981,1621.590192
10982,1619.90425
10983,1621.047581
10984,1621.885258
10985,1623.411786
10986,1625.46486
10987,1624.348262
10988,1625.008937
10989,1625.214054
10990,1627.902081
10991,1627.050266
10992,1628.357316
10993,1629.183182
10994,1629.974485
10995,1629.983573
10996,1629.854804
10997,1630.485935
10998,1629.654258
10999,1629.697453
11000,1630.872076
11001,1630.221463
11002,1630.017534
11003,1630.488095
11004,1629.917995
11005,1629.288042
11006,1628.88259
11007,1627.245726
11008,1625.630028
11009,1627.363727
11010,1627.319929
11011,1626.277166
11012,1627.117021
11013,1627.396648
11014,1628.734173
11015,1628.250272
11016,1629.219152
11017,1629.257127
11018,1629.808421
11019,1629.122031
11020,1631.933275
11021,1632.858436
11022,1632.405407
11023,1633.219546
11024,1634.777539
11025,1634.868424
11026,1635.115061
11027,1634.76883
11028,1634.304971
11029,1635.526044
11030,1637.08027
11031,1638.208391
11032,1639.652128
11033,1641.158253
11034,1642.019688
11035,1644.063293
11036,1645.430626
11037,1647.531076
11038,1648.377022
11039,1649.485813
11040,1649.431494
11041,1649.616069
11042,1656.212623
11043,1663.114332
11044,1661.728468
11045,1659.111473
11046,1657.327308
11047,1654.199047
11048,1652.02607
11049,1649.860236
11050,1648.081645
11051,1645.830755
11052,1643.502551
11053,1642.581818
11054,1641.377969
11055,1640.332682
11056,1637.734853
11057,1635.305134
11058,1632.745462
11059,1631.290325
11060,1629.603422
11061,1626.710286
11062,1625.378877
11063,1623.591824
11064,1625.938806
11065,1626.865151
11066,1628.699324
11067,1627.587165
11068,1628.545017
11069,1629.082432
11070,1630.674198
11071,1630.960475
11072,1631.73951
11073,1630.842641
11074,1631.261414
11075,1630.35928
11076,1631.111938
11077,1631.130365
11078,1632.57251
11079,1632.464242
11080,1632.205275
11081,1633.074086
11082,1634.556456
11083,1635.073568
11084,1629.923474
11085,1626.512802
11086,1622.454475
11087,1619.653245
11088,1616.761944
11089,1612.106814
11090,1607.185403
11091,1602.755181
11092,1596.666406
11093,1593.813571
11094,1590.696995
11095,1586.862758
11096,1582.033637
11097,1578.16427
11098,1574.088945
11099,1569.765181
11100,1567.565451
11101,1563.975958
11102,1561.074258
11103,1556.366283
11104,1556.30262
11105,1555.429795
11106,1553.902723
11107,1552.213625
11108,1554.837029
11109,1554.443852
11110,1554.518959
11111,1554.739469
11112,1554.769573
11113,1556.721324
11114,1557.599142
11115,1559.519876
11116,1559.10137
11117,1558.057712
11118,1557.339309
11119,1558.073579
11120,1557.871568
11121,1557.877866
11122,1558.930424
11123,1560.050936
11124,1557.785405
11125,1555.794408
11126,1554.803972
11127,1552.947165
11128,1553.525835
11129,1551.769124
11130,1550.687094
11131,1548.027665
11132,1544.824874
11133,1542.970592
11134,1543.089376
11135,1541.771596
11136,1541.211937
11137,1540.190583
11138,1540.487703
11139,1538.675763
11140,1536.407808
11141,1535.269249
11142,1534.72329
11143,1532.91039
11144,1534.196342
11145,1534.951744
11146,1537.226284
11147,1537.602977
11148,1538.102586
11149,1541.039143
11150,1542.762056
11151,1543.070087
11152,1543.798675
11153,1545.762794
11154,1546.384281
11155,1545.94629
11156,1546.795143
11157,1547.994839
11158,1547.935196
11159,1548.519447
11160,1549.331714
11161,1550.292518
11162,1551.879566
11163,1553.360065
11164,1554.740417
11165,1556.369643
11166,1557.948488
11167,1558.604634
11168,1559.276861
11169,1560.298788
11170,1561.115014
11171,1562.895594
11172,1564.640289
11173,1565.338218
11174,1565.782387
11175,1566.892164
11176,1568.288986
11177,1570.959887
11178,1571.494211
11179,1573.025351
11180,1574.66578
11181,1575.878606
11182,1576.513731
11183,1577.718131
11184,1576.380527
11185,1574.173483
11186,1574.597252
11187,1573.405709
11188,1570.913947
11189,1569.622957
11190,1568.000117
11191,1565.365464
11192,1563.746675
11193,1562.332018
11194,1560.300023
11195,1558.922622
11196,1558.331619
11197,1556.258227
11198,1554.45561
11199,1552.582406
11200,1551.134819
11201,1549.224691
11202,1547.521662
11203,1546.504122
11204,1547.233815
11205,1547.911045
11206,1548.165024
11207,1549.906115
11208,1550.919066
11209,1552.044279
11210,1553.524647
11211,1556.140675
11212,1557.916912
11213,1557.275762
11214,1560.193866
11215,1560.619655
11216,1560.30114
11217,1561.321383
11218,1562.657382
11219,1562.737343
11220,1564.066159
11221,1564.844457
11222,1566.808162
11223,1575.297393
11224,1587.548057
11225,1588.389885
11226,1588.942609
11227,1590.379401
11228,1593.549972
11229,1595.328089
11230,1597.510663
11231,1599.501094
11232,1601.041247
11233,1603.369099
11234,1606.448343
11235,1607.8322
11236,1609.29393
11237,1610.431735
11238,1612.458395
11239,1615.03465
11240,1616.012128
11241,1615.925617
11242,1617.510109
11243,1618.099591
11244,1619.182503
11245,1619.601851
11246,1617.143664
11247,1617.121149
11248,1614.470089
11249,1613.693919
11250,1613.834921
11251,1614.322894
11252,1612.087563
11253,1613.42838
11254,1615.870065
11255,1614.598847
11256,1613.951011
11257,1613.160896
11258,1613.121004
11259,1611.260269
11260,1610.06518
11261,1609.119255
11262,1607.323998
11263,1605.762037
11264,1603.433975
11265,1601.252267
11266,1598.772902
11267,1595.686572
11268,1593.973979
11269,1590.462099
11270,1587.33509
11271,1584.936172
11272,1582.995864
11273,1580.063596
11274,1577.078533
11275,1574.263196
11276,1571.211803
11277,1568.445474
11278,1566.648161
11279,1562.601437
11280,1560.687615
11281,1558.394443
11282,1556.666469
11283,1555.783504
11284,1555.110624
11285,1555.616747
11286,1553.477762
11287,1553.267683
11288,1552.311441
11289,1553.290907
11290,1553.270965
11291,1552.570859
11292,1552.347621
11293,1551.970697
11294,1551.560026
11295,1552.974417
11296,1551.760325
11297,1552.484771
11298,1552.289421
11299,1552.769696
11300,1552.068283
11301,1552.886049
11302,1550.799652
11303,1550.666196
11304,1551.874535
11305,1550.477115
11306,1547.821008
11307,1547.452167
11308,1546.247657
11309,1546.025366
11310,1544.431435
11311,1544.562746
11312,1542.382931
11313,1540.513682
11314,1540.261675
11315,1538.56598
11316,1537.373546
11317,1535.663908
11318,1535.769838
11319,1533.599561
11320,1533.008026
11321,1532.162023
11322,1530.431675
11323,1528.836634
11324,1530.133772
11325,1530.026345
11326,1528.541832
11327,1527.659506
11328,1526.268426
11329,1526.884028
11330,1526.166404
11331,1526.310739
